Mulasics László,		2014-06-12 20:00:00	2014-06-12 19:00:00	2013-03-07 17:00:00	2013-03-09 16:30:00	2001-01-11 18:00:00	2015-12-02 18:00:00	2015-11-30 19:00:00	2012-05-31 19:00:00	2012-06-01 19:00:00	2013-03-20 19:00:00	2013-03-21 19:00:00	2008-04-25 19:00:00	2008-04-25 19:00:00	2008-04-24 18:00:00	2005-09-09 18:00:00	2006-09-09 21:00:00	2006-09-09 21:00:00	2006-09-07 18:00:00	2005-01-20 19:00:00	2005-01-20 18:00:00	2017-02-16 19:00:00	2017-02-18 10:00:00	2017-01-25 18:00:00	2017-01-23 18:00:00	2010-03-27 11:00:00	2010-03-25 18:00:00	2011-11-22 18:00:00	2011-01-29 18:00:00	2011-01-24 18:00:00	2009-02-06 18:00:00	2009-02-07 11:30:00	2014-06-21 16:00:00	2004-05-27 19:00:00	2004-05-27 19:00:00	2004-05-27 18:00:00	2010-02-20 09:00:00	2010-02-18 18:00:00	2002-07-11 17:00:00	2013-04-09 18:00:00	2013-04-13 16:00:00	2010-04-10 16:00:00	2018-01-25 19:00:00
Kis-Tóth Ferenc,		2004-06-11 19:00:00
Walter Ebenhofer		2011-05-28 20:00:00	2011-05-26 19:00:00
NEM,		2014-08-26 16:30:00	2014-08-31 18:00:00
Ben G. Fodor,		2018-11-08 18:00:00
Őexc. Ksenija Škrilec,		2014-06-28 16:00:00	2014-06-23 18:30:00
Vágvölgyi B. András		2003-09-11 18:00:00	2007-05-31 18:00:00	2001-01-26 18:00:00	2003-02-17 18:30:00	2003-02-17 18:30:00	2003-02-22 18:00:00
Helga Pórsdóttir		2014-06-06 17:30:00	2014-06-06 17:30:00	2014-06-03 17:00:00
Dobrányi Ildikó,		2000-02-24 18:00:00	2000-02-24 17:00:00
Harsányi Réka,		2010-02-13 18:00:00	2010-02-08 18:00:00	2011-11-24 18:00:00	2017-09-25 17:00:00	2012-09-29 18:00:00	2012-09-27 19:00:00	2012-03-05 19:30:00	2012-03-06 16:30:00	2011-06-15 17:00:00	2011-06-18 19:30:00	2015-05-27 18:00:00	2015-05-29 19:00:00
Horváth Villő,		2018-04-04 18:00:00	2018-04-06 10:00:00	2019-01-14 18:00:00	2019-01-16 20:00:00	2017-11-14 19:00:00	2018-04-21 11:00:00	2018-04-18 17:00:00
Konkoly Gyula,		2006-07-29 18:00:00	2006-07-27 19:00:00	2013-08-28 19:00:00	2013-08-27 19:00:00	2019-09-17 18:00:00	2019-09-17 18:00:00	2015-12-02 18:00:00	2015-12-02 18:00:00	2019-02-23 11:00:00	2012-07-12 17:00:00	2012-07-12 19:00:00	2008-01-25 19:00:00	2008-01-25 18:00:00	2014-02-08 16:00:00	2014-02-06 19:00:00	2014-10-07 17:00:00	2014-10-12 18:00:00	2010-10-28 18:00:00	2010-10-28 19:00:00	2001-12-12 17:00:00	2001-12-12 19:00:00	2019-01-31 18:00:00	2019-01-31 18:00:00	2019-03-21 17:00:00	2019-03-23 10:00:00	2011-11-22 18:00:00	2014-10-02 19:00:00	2013-04-09 18:00:00	2013-04-10 18:00:00	2019-10-24 19:00:00	2019-10-24 17:00:00	2004-10-13 18:00:00	2004-10-15 17:00:00
Halla Tibor,		2011-09-01 19:00:00	2011-09-01 18:00:00	2017-02-11 10:30:00	2017-02-09 18:00:00	2012-12-02 16:00:00	2012-11-29 11:00:00	2014-10-29 18:00:00	2014-10-30 18:00:00
Justyna Wencel,		2007-12-08 18:00:00	2007-12-07 19:00:00
ÉLET/KÉPEK		2019-12-14 16:00:00	2019-12-15 15:00:00
Szabics Ágnes-Sőrés Zsolt,		2000-11-25 17:00:00
Vályi Péter,		2011-05-05 18:00:00	2011-05-02 19:00:00	2011-03-20 11:00:00	2011-03-18 19:00:00	2009-09-23 19:00:00	2009-09-21 18:00:00	2013-12-17 19:00:00	2013-12-17 18:00:00	2018-11-22 18:00:00	2013-10-16 16:00:00	2013-10-16 16:00:00	2013-10-14 20:00:00	2013-10-14 20:00:00	2010-07-05 18:00:00	2010-07-07 19:00:00	2017-12-05 17:00:00
Unoka Zsolt		2016-11-30 18:00:00	2016-11-29 20:00:00
Arkadius Ignasak,		2015-08-06 18:00:00	2015-08-07 19:00:00
Urbán Tibor képzőművész		2015-02-18 00:00:00	2015-02-19 17:00:00
SHAIBO,		2018-06-05 18:00:00	2018-06-05 20:00:00
Szúcs Attila,		2015-03-05 17:00:00	2015-03-06 18:30:00
Hermelinde Hergenhahn,		2000-09-22 18:00:00
MONOFOG performance: David Stuart Sutherland,		2018-09-17 18:00:00	2018-09-21 18:00:00
UNDERTHESKIN		2015-05-06 18:00:00	2015-05-09 19:00:00
Döme Gábor,		2006-02-13 18:00:00	2006-03-02 19:00:00	2006-02-27 18:00:00	2011-03-24 18:00:00	2011-03-25 19:00:00	2006-02-20 18:00:00
Susy Fischer		2014-09-03 10:00:00	2014-09-03 19:00:00
Mong úr,		2014-12-17 20:00:00
Stenger Angéla,		2018-06-05 18:00:00	2018-06-05 18:00:00	2018-06-09 17:00:00
Bánki Tamás,		2011-11-09 19:00:00	2011-11-11 18:00:00
Riad Miah,		2001-11-28 18:00:00	2001-11-29 17:00:00
IZSÁK Előd (RO/HU),		2016-04-05 19:00:00	2016-04-08 19:00:00
Majoros Áron Zsolt,		2013-05-07 16:30:00	2013-05-06 18:00:00	2007-05-18 19:00:00	2016-02-10 19:00:00	2017-10-03 19:00:00	2017-10-06 19:00:00	2016-12-15 18:00:00	2016-12-16 16:00:00	2013-12-17 19:00:00	2013-12-17 19:00:00	2017-12-13 18:00:00	2009-11-18 18:00:00	2009-11-17 18:00:00	2012-07-08 16:00:00	2012-07-03 16:00:00	2014-02-19 17:00:00	2014-02-20 19:00:00	2018-07-12 18:00:00	2018-07-13 17:00:00
DOBOKAY Máté,		2017-03-22 19:00:00	2017-03-23 18:30:00	2018-02-28 19:00:00	2018-03-01 18:00:00	2018-02-14 18:00:00	2018-02-14 18:00:00	2018-02-15 18:00:00	2018-02-17 10:00:00	2018-02-06 18:00:00
Orvos-Tóth Noémi		2019-12-14 16:00:00	2019-12-14 16:00:00	2019-12-14 18:00:00	2019-12-14 16:00:00
Károly-Zöld Gyöngyi,		2015-05-06 18:00:00	2015-05-06 18:00:00	2017-04-11 18:00:00	2019-11-14 18:00:00	2019-11-14 17:00:00	2019-12-14 16:00:00	2019-12-10 18:00:00	2016-06-11 14:00:00	2016-06-07 18:00:00
ELŐD ÁGNES,		2019-03-26 09:00:00
ZIRCI Judit,		2018-05-17 19:00:00	2018-05-18 19:00:00
Wilhelm Sasnal,		2017-09-05 17:00:00	2017-09-08 19:00:00
Wächter Ákos,		2019-12-04 18:00:00	2019-12-04 18:00:00	2010-01-22 17:00:00	2010-01-20 18:00:00
Ingrid Geretschlaeger,		2016-03-02 19:00:00	2016-03-04 19:00:00
Fantin-Latour,		2019-06-12 10:00:00
rechnitzer zsófi,		2010-10-15 17:00:00	2010-10-15 19:00:00
Chilf Mária  Palkó Tibor,		2011-10-15 19:00:00
Michael Wilhelm,		2007-02-22 17:00:00
Kaulics Viola,		2013-01-27 16:00:00	2013-01-27 16:00:00	2013-01-21 19:00:00	2013-01-21 19:00:00	2008-06-05 21:00:00
Bonta Zoltán,		2019-06-04 18:00:00	2019-06-05 19:00:00
Ferenczy Múzeum,		2014-05-20 17:00:00	2014-05-23 19:00:00
Ferencz S. Apor,		2002-12-02 18:00:00	2002-12-03 19:00:00	2013-01-14 18:00:00	2013-01-18 19:00:00	2014-04-13 15:00:00	2014-04-11 19:00:00	2008-03-20 18:00:00	2008-03-18 19:00:00	2010-01-12 19:00:00	2015-11-03 19:00:00	2015-11-06 19:00:00
Kemecsi Lajos,		2013-10-02 18:00:00	2013-10-03 18:00:00
GÁL Csaba,		2017-02-01 18:00:00	2017-02-02 18:00:00
Nathalie Koger,		2013-02-01 18:30:00	2013-02-01 18:30:00	2013-01-31 18:00:00	2013-01-31 18:00:00	2011-07-01 18:00:00	2011-06-30 18:00:00
Pelei Zsuzsa,		2013-10-29 17:00:00	2013-10-31 17:00:00
Huszti Zoltán,		2018-08-03 17:00:00	2018-08-02 18:00:00
Wilf Speller,		2016-05-25 18:00:00	2016-05-26 20:00:00
Sass Valéria Munkácsy-díjas képzőművész,		2014-10-26 16:00:00	2014-10-20 18:00:00
Gelencsér Rothman Éva művészettörténész,		2001-05-18 19:00:00
Horváth Márton,		2007-05-19 16:00:00
Ulla Remes (Finland),		2018-06-23 10:00:00	2018-06-23 15:00:00
Baló István		2014-09-03 10:00:00	2014-09-05 18:00:00
közreműködik a Gőz Színpad		2009-11-25 16:00:00	2009-11-26 18:00:00
Portugalia - Megan Randlett,		2008-08-05 20:00:00	2008-08-05 18:00:00
A Nemzetközi Fényműhely tagjai,		2011-12-15 18:00:00	2011-12-15 19:00:00
Pfisztner Gábor		2012-04-03 15:00:00	2012-04-04 19:30:00	2009-12-20 16:00:00	2009-12-17 18:00:00	2010-02-13 18:00:00	2010-02-10 19:00:00	2015-03-31 19:30:00	2015-04-02 18:00:00	2019-10-29 18:00:00	2019-10-29 19:00:00	2014-03-07 18:00:00	2014-03-07 19:00:00	2019-03-21 17:00:00	2011-11-21 19:00:00	2010-06-04 19:00:00	2010-06-03 18:00:00	2017-11-25 10:30:00	2017-11-23 19:00:00	2018-01-17 18:00:00	2016-11-03 18:00:00	2016-11-03 18:00:00	2015-03-05 17:00:00	2015-03-05 17:00:00	2015-03-05 19:00:00	2015-03-05 18:00:00	2008-10-24 18:00:00	2008-10-22 19:00:00	2016-04-05 19:00:00	2016-04-08 18:00:00
Ember Sári		2016-01-27 18:00:00	2016-01-30 18:00:00
Ásztai Bálint,		2013-11-20 19:00:00	2013-11-19 18:00:00
Eirini Sourgiadaki,		2017-09-05 17:00:00	2017-09-08 19:00:00
Jörg SCHLICK,		2014-10-17 19:00:00	2014-10-17 19:00:00	2014-10-16 18:00:00	2014-10-17 18:00:00
Regina VERHAGEN,		2006-04-04 18:00:00	2006-04-04 18:00:00	2006-04-07 18:00:00
FEJŐS MIKLÓS- festőművész,		2007-03-29 17:00:00	2007-03-29 19:00:00
Korhatár nélkül		2016-05-06 18:00:00	2016-05-07 10:00:00	2016-09-29 19:00:00	2016-10-01 10:30:00	2016-09-21 18:00:00	2016-09-24 10:30:00	2016-10-08 10:30:00
Jun Mitsuhashi,		2001-01-26 18:00:00
Tamás Menyhért		2015-12-09 19:00:00	2015-12-10 18:00:00
Szombat Éva,		2011-03-20 11:00:00	2011-03-16 19:00:00	2016-10-19 18:00:00	2016-10-17 18:00:00	2014-12-03 20:00:00	2014-12-01 19:00:00	2015-06-03 18:00:00	2015-06-06 19:00:00	2010-06-04 19:00:00	2010-06-03 18:00:00	2015-07-20 18:00:00	2015-07-23 19:00:00	2013-03-14 16:00:00	2013-03-12 18:00:00	2014-10-02 19:00:00	2014-09-29 20:00:00	2016-11-03 18:00:00	2016-11-02 17:30:00	2018-12-17 18:00:00
DEIM Pál,		2014-04-05 15:30:00	2014-04-04 17:00:00
Rozmann Ágnes,		2014-01-22 18:00:00	2014-01-22 16:00:00	2004-03-05 17:00:00
Olja Triaška,		2017-10-03 19:00:00	2017-10-05 19:00:00
Lukács Miklós,		2014-09-03 10:00:00	2014-09-05 18:00:00	2014-07-02 16:00:00	2014-07-03 20:00:00
Kőszegi Angéla,		2019-08-02 19:00:00	2019-08-01 18:00:00
Ladánybene 27		2014-06-21 16:00:00
Renegát Projekt		2015-05-27 18:00:00	2015-05-25 18:00:00
RABÓCZKY,		2005-04-14 19:00:00	2005-04-12 18:00:00
Ganczaugh Miklós képzőművész,		2015-02-18 00:00:00	2015-02-17 18:00:00
Szántói Lilla,		2014-09-03 10:00:00	2014-09-04 19:00:00	2014-11-18 18:00:00	2014-11-20 18:00:00	2017-01-04 18:00:00	2017-01-07 17:00:00	2014-10-07 17:00:00	2014-10-08 19:00:00	2015-06-03 18:00:00	2015-06-06 19:00:00	2016-12-21 19:00:00	2016-12-22 19:00:00	2014-06-28 16:00:00	2014-06-25 19:00:00	2018-05-17 19:00:00	2018-05-18 18:00:00
COLLAB,		2014-10-29 18:00:00	2014-10-31 19:00:00
Döbrentei Kornél		2009-12-01 18:00:00	2009-12-05 18:00:00
Nagy Géza festőművész,		2016-04-20 18:00:00	2016-04-20 18:00:00
László-Kiss Dezső,		2014-09-03 10:00:00	2014-09-06 19:00:00	2019-12-04 18:00:00	2019-12-04 18:00:00	2010-11-20 18:00:00	2010-11-19 19:00:00	2017-09-05 17:00:00	2017-09-07 18:00:00
Hannes Heikura,		2009-05-07 11:00:00	2009-05-07 18:00:00
Alice Rubbini		2002-03-13 21:00:00	2002-03-16 16:00:00
Varró Attila		2016-03-16 19:00:00	2016-03-16 18:00:00	2016-05-18 18:00:00	2013-03-20 19:00:00	2013-03-20 19:00:00	2014-01-09 18:00:00	2014-01-08 18:00:00	2013-03-14 16:00:00	2015-04-22 18:00:00
Gábriel Ajna,		2009-12-01 18:00:00	2009-12-04 20:00:00	2003-04-01 20:00:00	2003-04-01 20:00:00	2005-03-04 18:00:00	2005-03-03 18:00:00	2005-06-10 19:00:00	2005-06-06 18:00:00	2008-05-29 18:00:00	2008-05-28 20:00:00
Farkas Viola,		2013-05-07 16:30:00	2013-05-10 19:00:00	2014-07-13 18:00:00	2014-03-24 19:00:00	2014-03-25 17:00:00	2014-08-26 16:30:00	2014-08-26 18:00:00	2015-06-03 18:00:00	2015-06-04 18:00:00	2015-09-05 10:00:00	2015-09-03 19:00:00
Secret Stars,		2012-04-03 15:00:00	2012-04-03 18:00:00
Esther STOCKER,		2015-05-17 10:00:00	2015-05-13 18:00:00	2013-02-01 18:30:00	2013-02-01 18:00:00
Loránt Anikó),		2017-11-05 15:00:00	2017-11-05 16:00:00	2017-10-19 19:00:00	2017-10-20 18:00:00
Somló Dávid		2017-02-11 10:30:00	2017-02-09 17:00:00
Thomas Baumann,		2014-02-19 17:00:00	2014-02-20 17:00:00
Roee Rosen,		2015-04-22 18:00:00	2015-04-24 18:00:00
Koltai Lajos,		2019-06-19 18:00:00	2019-06-22 16:00:00
Börcsök Anna,		2018-09-17 18:00:00	2018-09-21 15:45:00
KlubVH csoport,		2003-05-29 19:00:00	2003-05-27 18:00:00
Szántó Piroska,		2017-09-14 17:00:00	2017-09-15 16:00:00
Bakos/Lakner/Weber,		2001-03-05 18:00:00	2001-03-05 17:00:00
és meghívott vendégeik,		2008-05-06 18:00:00	2008-05-09 18:00:00
KissPál Szabolcs-Beate Rathmayr,		2004-03-18 18:00:00	2004-03-19 21:00:00
Simona Sarghiuta,		2006-09-27 17:00:00	2006-09-29 18:00:00
Szekfü András filmtörténész  médiakutató,		2011-11-09 19:00:00	2011-11-10 17:00:00
táncművész		2018-02-09 18:00:00
SZALADJÁK István operatőr,		2015-02-09 18:00:00	2015-02-13 19:00:00
Kárpáti Róbert,		2016-05-06 18:00:00	2016-05-07 18:00:00
Szatmári Sára,		2016-06-28 17:00:00	2016-06-28 19:00:00	2019-10-18 19:00:00	2019-10-14 18:00:00
Gink-Miszlivetz Sára,		2013-03-30 19:00:00	2013-03-26 20:00:00
Az MKE végzős festő hallgatói		2016-05-25 18:00:00	2016-05-24 10:00:00
Greta Alfaro,		2014-01-19 15:00:00	2014-01-17 18:00:00	2013-12-11 18:00:00	2013-12-12 19:00:00
Barát Erzsébet,		2010-11-29 18:30:00
Mata Attila		2016-04-20 18:00:00	2016-04-20 18:00:00
TINA B.		2014-05-27 18:00:00	2014-05-28 19:00:00
pauer gyula pauer,		2007-07-18 18:00:00
Walter Péter,		2001-03-01 17:00:00
Urwyler Patrick		2013-10-26 16:00:00	2013-10-24 19:00:00
Kósa János DLA  a Festő Tanszék vezetője,		2012-12-09 15:00:00	2012-12-07 17:00:00
Sági Gergely építész		2018-12-06 19:00:00
Petőcz György		2019-01-29 17:00:00	2019-02-26 17:00:00
Easterndaze [CZ]		2013-09-10 19:00:00	2013-09-12 19:00:00
Frikker Zsolt,		2014-02-19 17:00:00	2014-02-18 18:00:00
Lénárd Anna,		2009-12-20 16:00:00	2009-12-16 18:00:00	2009-12-01 18:00:00	2009-12-04 20:00:00	2014-05-27 18:00:00	2014-05-27 18:00:00	2009-09-12 20:00:00	2009-09-12 20:00:00	2009-09-10 19:00:00	2009-09-10 19:00:00	2014-11-10 19:00:00	2014-11-14 17:00:00	2009-02-16 18:00:00	2013-03-30 19:00:00	2013-03-25 18:00:00	2009-11-18 18:00:00	2009-11-17 18:00:00	2009-07-09 18:00:00	2009-07-10 18:00:00	2014-10-26 16:00:00	2014-10-20 18:00:00
Valkó László,		2011-11-09 19:00:00	2011-11-10 19:00:00	2012-05-08 18:00:00	2012-05-10 17:00:00	2010-02-05 17:30:00	2010-02-05 18:00:00	2017-06-27 19:00:00	2017-06-27 19:00:00	2017-06-28 18:00:00	2017-06-28 18:00:00	2016-11-03 18:00:00	2016-11-04 17:00:00
Bogdándy Gábor,		2018-09-12 18:00:00
Farkas Antal Jama,		2001-07-16 17:00:00	2001-07-16 18:05:00
Lois Viktor,		2012-07-12 17:00:00	2012-07-10 19:00:00	2017-09-14 17:00:00	2017-09-15 16:00:00	2016-04-13 18:00:00	2016-04-14 18:00:00	2016-06-23 17:00:00	2016-06-25 18:00:00
Kozák Csaba,		2012-03-25 15:00:00	2012-03-22 18:00:00	2009-03-24 17:00:00	2009-03-26 18:00:00	2018-10-14 15:00:00	2018-10-13 18:00:00	2000-11-03 17:00:00	2009-09-03 01:00:00	2009-09-03 18:00:00	2010-10-28 18:00:00	2017-09-22 18:00:00	2011-09-27 18:00:00	2018-04-26 20:00:00	2018-04-27 18:00:00	2001-12-12 17:00:00	2001-12-12 19:00:00	2000-12-15 17:00:00	2018-08-11 16:00:00	2018-08-10 18:00:00	2010-01-10 16:00:00	2010-01-08 19:00:00	2014-06-21 18:00:00	2016-05-25 18:00:00	2016-05-27 18:00:00	2009-05-21 18:00:00	2009-05-21 18:00:00
J.Gross bettelheim,		2001-12-07 18:00:00	2001-12-06 17:00:00
Istvánkó Bea - az MKE Kortárs művészetelmélet MA végzős hallgatója,		2014-06-12 20:00:00	2014-06-13 19:00:00
Keith Haring		2018-08-03 17:00:00	2018-08-04 16:00:00	2018-07-20 17:00:00	2018-08-17 19:30:00
Szabadi Judit,		2008-03-20 18:00:00	2008-03-20 18:00:00	2008-03-21 18:00:00
Cor van DIJK,		2013-10-16 16:00:00	2013-10-20 17:00:00
HumanArt estek,		2005-10-12 17:00:00	2005-10-10 18:30:00
NAGY TAMÁS,		2003-01-23 17:00:00
Junta De Castilla y León,		2009-03-24 17:00:00	2009-03-27 20:00:00
Kerékgyártó Kálmán (költő),		2012-07-12 17:00:00	2012-07-10 19:00:00
Fekete András,		2014-06-06 17:30:00	2014-06-06 17:00:00	2006-01-18 19:00:00	2006-01-16 18:00:00	2008-06-11 20:00:00
Radnóti Sándor egyetemi tanár		2000-09-21 17:00:00
Flavia PITIŞ,		2013-11-05 19:00:00	2013-11-08 15:00:00
Tillmann J.A.,		2014-06-06 17:30:00	2014-06-06 17:30:00	2014-06-05 19:00:00	2014-06-04 19:00:00
Ficzek Ferenc,		2017-04-13 18:00:00	2017-04-13 18:00:00	2008-09-11 17:00:00	2008-09-08 18:00:00	2008-02-27 18:00:00	2008-02-27 18:00:00	2004-05-20 18:00:00	2004-05-23 11:00:00	2019-11-05 18:00:00	2019-11-04 19:00:00	2003-02-17 18:30:00	2003-02-20 17:00:00	2015-02-04 18:00:00	2015-02-05 18:00:00	2005-12-01 18:00:00
Nagy József (Josef Nadj)		2016-12-21 19:00:00	2016-12-22 18:00:00
Hollán Sándor,		2016-10-19 18:00:00	2016-10-19 18:00:00	2003-03-21 18:00:00
Erich Klein író,		2016-02-25 18:00:00	2016-02-25 18:00:00
Bakos Gábor,		2013-01-14 18:00:00	2013-01-19 17:00:00	2003-10-09 18:00:00	2017-10-10 18:00:00	2017-10-12 17:00:00	2001-09-08 19:00:00	2001-09-06 18:00:00	2004-01-30 18:00:00	2000-12-04 17:00:00	2000-12-06 19:00:00	2013-04-30 18:00:00	2013-05-01 18:00:00
Liz Nurenberg,		2016-08-30 18:00:00	2016-09-01 18:00:00
a Budapesti Metropolitan Egyetem (METU) művészeti hallgatói		2017-02-23 17:00:00	2016-12-07 18:00:00	2016-12-08 17:00:00
Judith Schwarzbart,		2008-11-14 19:00:00
Heckenast János,		2002-12-02 18:00:00	2002-12-03 17:00:00
Éltes Barna,		2015-06-21 15:00:00	2015-06-16 16:00:00	2005-03-04 18:00:00	2005-03-01 12:00:00	2003-02-17 18:30:00	2003-02-20 17:00:00	2013-06-11 18:00:00	2013-06-14 19:00:00	2016-05-11 18:00:00	2016-05-13 17:00:00
Zongor Veronika,		2000-01-01 01:00:00
Dr. Keserü Katalin,		2015-04-22 18:00:00	2015-04-24 18:00:00
Miltenberger Miltényi Miklós,		2014-11-18 18:00:00	2014-11-18 20:00:00
Nyolczas István,		2008-09-23 18:00:00	2008-09-23 19:00:00
Ivica Langerova-Vidrova,		2014-12-03 20:00:00	2014-12-04 18:00:00
Kis Kata Linda,		2016-03-08 18:00:00	2016-03-11 19:00:00
Petra PETER,		2006-04-04 18:00:00	2006-04-04 18:00:00	2006-04-07 18:00:00
a Szent István Művelődési Ház igazgatója		2010-09-23 18:00:00	2010-09-24 18:00:00
Csató Máté képzőművész / visual artist,		2014-03-13 18:00:00	2014-03-14 19:00:00
kurátor,		2019-01-23 18:30:00	2019-01-27 17:00:00	2013-10-26 16:00:00	2013-10-26 16:00:00	2016-11-17 18:00:00	2016-11-17 18:00:00	2016-05-18 18:00:00	2016-05-21 19:00:00	2014-11-18 18:00:00	2014-11-17 11:00:00	2006-12-04 18:00:00	2016-04-20 18:00:00	2016-04-19 19:00:00	2006-11-27 19:00:00
Victor VASARELY,		2013-02-01 18:30:00	2013-02-01 18:00:00
Nagy Judit,		2018-06-13 19:00:00	2018-06-12 18:00:00	2013-11-29 17:00:00	2013-11-27 18:00:00	2002-03-01 18:00:00	2007-10-12 17:00:00	2007-10-09 19:00:00
Novák Zoltán		2013-12-17 19:00:00	2013-12-17 18:00:00	2009-08-13 17:00:00	2009-08-11 19:00:00
Bálint Mónika,		2013-04-23 18:00:00	2013-04-22 18:00:00	2019-05-22 18:00:00	2016-11-26 16:00:00	2016-11-25 18:00:00	2013-06-11 18:00:00	2013-06-14 17:00:00	2008-05-06 18:00:00	2008-05-06 20:00:00
-Haris László fotóművész és Kincses Károly fotótörténész beszélget a szerzőről és képeiről.		2006-10-18 19:00:00	2006-10-19 18:00:00
Bánkuti András,		2013-05-07 16:30:00	2013-05-08 19:00:00	2001-10-11 17:00:00	2001-10-09 17:00:00	2014-11-10 19:00:00	2014-03-24 19:00:00	2014-03-27 18:00:00	2002-02-05 16:00:00	2016-09-21 18:00:00	2016-09-22 20:00:00	2018-02-22 18:00:00	2018-02-20 18:00:00	2015-03-24 17:00:00	2015-03-27 18:00:00	2014-10-02 19:00:00	2014-09-29 20:00:00	2002-10-17 17:00:00	2002-10-14 18:00:00
Hajdu Levente,		2019-01-14 18:00:00	2019-01-16 20:00:00
HONFI INES,		2008-04-01 18:00:00	2008-04-02 18:00:00
Dabi-Farkas Rita,		2018-11-21 13:00:00
SZABÓ Attila		2012-10-14 16:00:00	2012-10-11 19:00:00
Krisztiáni Sándor,		2010-04-02 18:00:00	2010-03-31 17:00:00
Művészeti foglalkozás		2020-01-04 11:30:00	2019-12-30 11:00:00
Zurbolova Zuzana		2016-05-11 18:00:00	2016-05-10 19:00:00
Loredana Chiş,		2015-03-20 18:00:00	2015-03-20 18:00:00
Egri János		2004-06-01 18:00:00	2004-06-03 18:00:00
Ziva AMISHAI-MAISELS  Batya BRUTIN and Avner BAR HAMA,		2011-11-09 19:00:00	2011-11-07 18:00:00
Nagy Zoltán		2001-10-20 18:30:00	2001-10-19 17:00:00
Zárja,		2013-11-20 19:00:00	2013-11-21 19:00:00
Alpár,		2015-06-10 18:00:00	2015-06-09 20:00:00
A MAGYAR KÉPZŐMŰVÉSZETI EGYETEM KÉPZŐMŰVÉSZET-ELMÉLET ALAPSZAKÁNAK MÁSODIK ÉVFOLYAMOS HALLGATÓI,		2013-11-29 17:00:00
Péterfy Bori,		2007-04-03 21:00:00	2007-04-06 19:00:00
APS Képzőművészeti- és Fotóstúdió,		2001-10-05 18:00:00
Bocz Gyula,		2017-12-05 17:00:00	2017-12-05 17:00:00	2017-12-05 17:00:00
Olivia Mihaltianu (RO),		2016-11-17 18:00:00	2016-11-17 19:00:00
Doboviczki Attila T.  Közelítés Művészeti Egyesület,		2011-03-12 18:00:00	2011-03-11 17:00:00
Szil István,		2001-11-28 18:00:00	2001-11-30 18:00:00
Szotyory László és Markovits Éva tárlatvezetése		2019-11-14 18:00:00
Sulyok Györgyi,		2018-06-05 18:00:00	2018-06-07 19:00:00
Jakobovits Miklós festőművész,		2007-03-01 17:00:00	2007-03-01 17:30:00
Gallery by Night 2000,		2000-03-17 21:00:00
Kudri Dávid		2019-06-04 18:00:00	2019-06-05 18:00:00
Lene ter Haar		2013-03-30 19:00:00	2013-03-25 18:00:00
Buvári Tamás		2017-11-05 15:00:00	2017-11-02 20:30:00
Japán kortárs művészet,		2003-12-18 18:00:00
MET tagjai,		2018-06-23 10:00:00	2018-06-23 18:00:00
Maria Buil,		2006-01-10 19:00:00
Ritoók Pál,		2003-10-03 16:00:00
Bruno Tolic,		2010-09-14 18:00:00	2010-09-17 19:00:00
Moravszky Kata,		2013-09-10 19:00:00	2013-09-12 19:00:00
RÓNAI Péter,		2017-02-23 17:00:00	2017-02-23 18:00:00
Marcelina Mace S.,		2014-10-29 18:00:00	2014-10-28 19:00:00
Százados László,		2013-01-27 16:00:00	2013-01-22 17:00:00	2018-10-14 15:00:00	2018-10-12 17:00:00	2015-11-14 10:00:00	2015-11-10 18:00:00	2003-06-20 18:00:00	2003-06-17 19:00:00	2017-12-14 18:00:00	2014-03-19 18:00:00	2014-03-21 18:00:00	2018-05-17 19:00:00	2018-05-19 16:00:00	2012-02-11 16:00:00	2012-02-10 17:00:00	2012-12-02 16:00:00	2012-11-29 17:00:00	2018-04-21 11:00:00	2018-04-19 18:00:00
Július Koller,		2017-03-22 19:00:00	2017-03-22 19:00:00	2017-03-22 18:00:00	2017-03-22 18:00:00	2017-11-16 18:00:00
fotóművész életmű-kiállítása,		2018-12-11 18:00:00	2018-12-13 16:00:00
Karsay Katalin,		2008-03-06 16:30:00
Bertha Ágnes,		2010-06-22 18:15:00	2010-06-26 20:00:00
Spengler Katalin  művészeti író		2010-04-21 19:00:00	2010-04-24 17:00:00
Galambos Ádám  az Asztali Beszélgetések Kulturális Alapítvány kuratóriumának elnöke		2010-07-27 18:00:00	2010-07-31 16:00:00
Szolnoki Képzőművészeti Társaság alakuló kiállítás,		2011-10-13 16:30:00
Vjera Borozan		2011-11-09 19:00:00
Roy Thurston,		2014-10-07 17:00:00	2014-10-08 18:00:00
Urbán Orsolya,		2018-09-24 19:00:00	2018-09-26 18:00:00
Pál Gyöngyi,		2013-02-16 17:00:00	2013-02-14 19:00:00
haiku Nagy Zsolt K. előadásában		2016-10-11 19:00:00
Mancsiczky Rebeka viselkedéselemző,		2015-02-24 19:00:00
Lukáš Houdek (CZ),		2018-06-23 10:00:00	2018-06-19 18:00:00
NSZFH elnöke		2019-04-07 10:00:00	2019-04-01 17:00:00
Őszi fesztivál		2014-11-06 18:00:00	2014-11-08 10:00:00
díszlettervezők,		2005-03-18 18:00:00	2005-03-18 18:00:00	2005-03-16 18:00:00
Pintér Viktória,		2018-03-08 18:00:00	2018-03-08 09:45:00
