	similarity_component_id	step6
15023	11368	közlekedésért felelős helyettes államtitkár
15024	11369	gregor podnar
15025	11370	adam walas
15026	11371	tyukodi krisztina
15027	11372	E
15028	11373	nemzeti kutlurális örökség minisztériuma
15029	11374	titkó ildikó
15030	11375	yan yeresko
15031	11376	bme doktori iskola
15032	11377	naomi tereza salmon
15033	11378	halr
15034	11379	fejős miklós
15035	11380	kultúrgorilla
15036	11381	imre farkas
15037	11382	zólyomi zsolt
15038	11383	geneviéve claisse
15039	11384	gink sára
15040	11385	magyar fotóriporterek társasága
15041	11386	szűcs dóra ida
15042	11387	több mint negyven fiatal magyar
15043	11388	arshi ahmed
15044	11389	the work of hungarian artist lászló lászló révész
15045	11390	vicky martin
15046	11391	csukás csenge
15047	11392	az fórum főszerkesztője
15048	11393	guy benner
15049	11394	eulalia domanowska
15050	11395	betlehemi jászolok
15051	11396	gulyás gábor múzeumigazgató
15052	11397	gollnhofer eszter
15053	11398	gallery by night
15054	11399	baksasoós jános
15055	11400	hans bauer oecsi
15056	11401	nagy imre
15057	11402	michael wilhelm
15058	11403	magyar színházi társaság ügyvivői
15059	11404	zemira alajbegovic és neven korda
15060	11405	eike budapest
15061	11406	palmovka cz
15062	11407	szigetvári andrea zeneszerző
15063	11408	guillaume piens
15064	11409	vidák róbert
15065	11410	artists
15066	11411	vinczellér imre
15067	11412	nagy judit gordonkaművész
15068	11413	janek tomza
15069	11414	szöllősi tibor
15070	11415	dorka kaposi
15071	11416	lukács gábor festőművész
15072	11417	gábor sarolta
15073	11418	jaros³aw kozakiewicz
15074	11419	fischer iván
15075	11420	hegedűs zoltán
15076	11421	bobory zoltán  a vörösmarty társaság elnöke
15077	11422	dankó bernadett
15078	11423	magyar és külföldi street artek
15079	11424	kovács istván
15080	11425	tamás komoróczky
15081	11426	krón jenő
15082	11427	hopyska
15083	11428	czimbalmos kozma andrea
15084	11429	görögörszág rendkívüli és meghatalmazott magyarországi nagykövete
15085	11430	holesch dénes
15086	11431	anne hofmann
15087	11432	szoboszlai lilla muzeológus déri múzeum
15088	11433	schiffer jános főpolgármesterhelyettes és hajdu istván műkritikus
15089	11434	maria assunta accili
15090	11435	kovács kristóf sajnos gergely
15091	11436	ivo precek
15092	11437	haruko maeda
15093	11438	danyi zoltán
15094	11439	litván
15095	11440	alexy károly
15096	11441	szabó barnabás fotóriporter
15097	11442	szalay maya
15098	11443	balvinszky orsolya
15099	11444	mérő lászló
15100	11445	hedwig saxenhuber
15101	11446	benes józsef  csiszér zsuzsi
15102	11447	massih parsaei
15103	11448	soosvr georgivs festőművész
15104	11449	lindsay lawson
15105	11450	sallai géza
15106	11451	eliza badoiu
15107	11452	szemmelroth balázs
15108	11453	zsigmond dezső
15109	11454	moderátorok: kerényi máté
15110	11455	békefy zoltán
15111	11456	szigethy anna  sieglind gabriel
15112	11457	maruša zorec
15113	11458	fehér dávid
15114	11459	koleszár kata
15115	11460	természetszövetség
15116	11461	moholy ösztöndíjasok
15117	11462	szabó és zenekara
15118	11463	ponza  meglepetés vendégek
15119	11464	kelle antal
15120	11465	olivier agid
15121	11466	őexc ksenija škrilec
15122	11467	németh tamás
15123	11468	draleksander bassin a mestna galerija ljubljana igazgatója
15124	11469	vendégek
15125	11470	medence csoport
15126	11471	füriné babits ágnes
15127	11472	adéla svobodová  cseh
15128	11473	börönte tamás mome animessemble
15129	11474	előadó: varró attila
15130	11475	dortmund
15131	11476	nádorfi lajos
15132	11477	măriuca covrig
15133	11478	csermák zsuzsanna hu  lajti virág hu
15134	11479	tóth richárd
15135	11480	frauke boggasch  yves bresson
15136	11481	kanócz petra
15137	11482	daniel roth
15138	11483	bíró sándor
15139	11484	kanyó ervin
15140	11485	kerületi esperes
15141	11486	varga zsolt
15142	11487	marcos tedeschi
15143	11488	estelle thompson
15144	11489	christina werner
15145	11490	antal anna katalin
15146	11491	konsztantin kosztov
15147	11492	dr szili katalin a magyar országgyűlés elnöke
15148	11493	jang csinszung yang jinsong
15149	11494	csendom veronika
15150	11495	lu biaobiao
15151	11496	takács róbert
15152	11497	prof tölgmolnár zoltán
15153	11498	hartyányi jaroszlava
15154	11499	feltóti sándor
15155	11500	somorjai kiss tibor grafikusművész
15156	11501	pócsik borbála
15157	11502	surányi mihály eti menedzser
15158	11503	alberto grozio
15159	11504	jacques salomé
15160	11505	zahoray jános
15161	11506	bada márta
15162	11507	szőcs géza
15163	11508	zene: hammer és tonya
15164	11509	frédéric pradeau
15165	11510	schéner mihály
15166	11511	anna baumgart
15167	11512	martin dickinger
15168	11513	tokaji andrás
15169	11514	hervé
15170	11515	tamás
15171	11516	sandrine enjalbert
15172	11517	cantores ecclesieia rézfúvós kvintett
15173	11518	kissgergely renáta
15174	11519	a kassai műszaki egyetemeti kar design tanszékének kiállítása
15175	11520	andré kertész nagydíj
15176	11521	bábel klára
15177	11522	lakner antal képzőművésszel
15178	11523	nyírfalvi károly költő
15179	11524	parente
15180	11525	kőszegi angéla
15181	11526	novák kristóf
15182	11527	pálházi petra
15183	11528	olekszij radinszkij
15184	11529	paksi endre lehel kelemen károly közreműködésével
15185	11530	mikko rantanenpaivi viinikainen
15186	11531	kozári hilda
15187	11532	yukiko shikata
15188	11533	szűcs tibor
15189	11534	művésztelepi  hallgatói munkák
15190	11535	hazai anyag
15191	11536	vendég: szabó dezső
15192	11537	fóth ernő
15193	11538	nora sternfeld
15194	11539	geiger róza
15195	11540	diana keller
15196	11541	kokó és laca
15197	11542	nyilas atilla
15198	11543	stefan gierowski
15199	11544	a budapest galéria igazgatója
15200	11545	ingo nussbaumer
15201	11546	kölüs lajos
15202	11547	dmitrij prigov
15203	11548	magyar józsef
15204	11549	tobias löffler
15205	11550	márton emil tóth
15206	11551	kathy rae huffman
15207	11552	kummer jános
15208	11553	miyokusi mikuraki
15209	11554	szalay ferenc
15210	11555	aslee male
15211	11556	művészeti menedzser
15212	11557	puszi együttes koncert
15213	11558	eleőd ákos
15214	11559	ernest zmeták
15215	11560	malgot istván
15216	11561	claudia küssel mai manó ház
15217	11562	biblia – az ősi történetek
15218	11563	dtemeer dváid
15219	11564	elmar hess
15220	11565	pallagi péter
15221	11566	a kiállítás megtekinthető január 13tól
15222	11567	kapitány andrás
15223	11568	bernd arnold
15224	11569	hans dieter huber prof
15225	11570	bkf
15226	11571	pppfkse
15227	11572	gulyás gyula filmrendező
15228	11573	abodi dóra
15229	11574	erdélyi gábor és nagy gábor györgy
15230	11575	vincze balázs
15231	11576	rob johannesma
15232	11577	jurecskó lászló és kishonthy zsolt
15233	11578	ober márton
15234	11579	kégl george hu
15235	11580	miltenyi tibor es a united dreams of night koncertje
15236	11581	josvai péter filmkritikus
15237	11582	lászló lorenmais monsieur
15238	11583	andrej augustín
15239	11584	harb
15240	11585	nemes jános pál
15241	11586	az artportal főszerkesztője
15242	11587	a megnyitón közreműködik: bóbics diána számítógépes hanginstalláció
15243	11588	baán andrás ésjuhász attila
15244	11589	barlog zsuzsanna
15245	11590	fiatal ek kiállítása
15246	11591	elekes botond
15247	11592	és orsós lászló jakab
15248	11593	jonas ranson
15249	11594	móga sebők erzsébet gyógypedagógus
15250	11595	székely festékesek a gyakorlatban 1973–2016 című könyvének bemutatója
15251	11596	pavel pražák cz
15252	11597	bern atom santi
15253	11598	máté györgy
15254	11599	kunkovács lászló
15255	11600	nagy fruzsina
15256	11601	maureen haldeman
15257	11602	r várkonyi ágnes
15258	11603	richard jochum
15259	11604	megnyitja: imre györgyi
15260	11605	nubu
15261	11606	christy johnson usa
15262	11607	big
15263	11608	kiállítás a japán alapítvány szervezésében
15264	11609	karácsonyi vásár
15265	11610	100 hazai és külföldi művész,
15266	11611	miniszter
15267	11612	elske neus
15268	11613	anja jackes
15269	11614	taste office
15270	11615	kasek roland
15271	11616	f balogh erzsébet festőművész
15272	11617	pallagi ferenc  újságíró
15273	11618	botzheim bálint
15274	11619	diplomázók
15275	11620	horváth emese
15276	11621	milada slizinska
15277	11622	szilágyi rudolf
15278	11623	ditty ketting
15279	11624	horányi özséb egyetemi tanár
15280	11625	claudia martins
15281	11626	babinszky csilla
15282	11627	az mikon első és második számában bemutatásra kerülőek
15283	11628	ada weber
15284	11629	nicolas muler
15285	11630	avanesian alex
15286	11631	ascher tamás
15287	11632	kéri ádám festőművész
15288	11633	joanna stempinska
15289	11634	véri dániel
15290	11635	árokszállási ronald
15291	11636	forgács péter
15292	11637	lászló zsuzsa és leposa zsóka projektmenedzser
15293	11638	palatin gergely
15294	11639	elisabeth gregorec
15295	11640	keleti éva kiállításán
15296	11641	oecsi bauer
15297	11642	katja kollowa
15298	11643	jan kennis
15299	11644	katja brinkmann
15300	11645	bognár benedek
15301	11646	céline condorelli
15302	11647	kovács géza a nemzeti filharmónia főigazgatója
15303	11648	czakó márta
15304	11649	gadó gábor jazzgitáros
15305	11650	bognár szabolcs
15306	11651	viola ottinger
15307	11652	dohy anna
15308	11653	marilena preda sánc
15309	11654	svéda dóra art&me galéria vezetője
15310	11655	mészáros melinda
15311	11656	t horváth éva
15312	11657	nahte vető jános
15313	11658	dan bárta és robert balzar trio
15314	11659	ibro hasanović
15315	11660	farkas csabakaszás tamás
15316	11661	homicskó atanáz
15317	11662	bergman galéria
15318	11663	néray katalin
15319	11664	szentpéteri márton eszmetörténész és designkritikus
15320	11665	nemes csaba és szépfalvi ágnes
15321	11666	nici jost
15322	11667	ujj zsuzsi és kaori
15323	11668	karla spiluttini
15324	11669	gosha rubchinskiy
15325	11670	új budapest galéria
15326	11671	salamonrácz tamás
15327	11672	gabriela aberastury
15328	11673	az okm kulturális szakállamtitkára
15329	11674	koscsó lászló
15330	11675	dmitry bulatov
15331	11676	az első kirakat kiállítás
15332	11677	zoran mušič
15333	11678	nanda milbreta nl
15334	11679	meszecsinka duó
15335	11680	buzás kálmán várostörténész
15336	11681	népművészet
15337	11682	dr kurt kladler
15338	11683	czakó borbála
15339	11684	szalay krisztina
15340	11685	istván kovács berlini magyar tv
15341	11686	tamáska máté szociológus moderál: készman józsef
15342	11687	tadeáš goryczka
15343	11688	seiji shimoda japan
15344	11689	az észt ek szövetsége irányító testületének tagja
15345	11690	andrzej wielogórski
15346	11691	thierry de cordier
15347	11692	köves éva festőművész
15348	11693	magyar eti múzeum és műemlékvédelmi dokumentációs központ
15349	11694	vallai péter: kis magyar pornográfia
15350	11695	krasznahorkai lászló
15351	11696	varga gergő
15352	11697	miroslav polách
15353	11698	ruzicska tünde keramikusiparművész
15354	11699	beck ö fülöp
15355	11700	bartha gabó
15356	11701	ovekk_finnduó
15357	11702	karin kerkmann és verena weckwert
15358	11703	kovács mihály gergő
15359	11704	szijj ferenc
15360	11705	verebics ágnes  és péterfy ábel
15361	11706	executive director of unicef magyarország
15362	11707	natalja zsernovszkaja
15363	11708	béki istván és gaál józsef performansza
15364	11709	laura eltantawy
15365	11710	shaibo
15366	11711	julius gyula
15367	11712	kékesi zoltán előadása
15368	11713	orvos andrás
15369	11714	sajó istvántól oelschlägerőry lajosig
15370	11715	dobó bianka
15371	11716	sigalit landau
15372	11717	phil barnes
15373	11718	katrina neiburga
15374	11719	kmety gy 2628
15375	11720	dr pécsi ágnes egyiptológus
15376	11721	szabó eszter ágnes és miklósvári andrea
15377	11722	eva pelechova
15378	11723	olt gergely szociológus
15379	11724	viktor pivovarov ru
15380	11725	kárpáti jános iván
15381	11726	murádin jenő
15382	11727	christa wenzl
15383	11728	kótun viktor válogatása az artpool gyűjteményéből
15384	11729	fgilot
15385	11730	thomas laniganschmidt
15386	11731	alexandra haeseker
15387	11732	dr habil hegyi csaba
15388	11733	božidar jakac
15389	11734	dirk rathke
15390	11735	sostar csoport
15391	11736	lenka kubelova
15392	11737	szólláth gábor
15393	11738	adrien tirtiaux
15394	11739	igor kuduz
15395	11740	megyeri krisztina
15396	11741	karl martin holzhäuser
15397	11742	babra műhely
15398	11743	nagy piroska
15399	11744	ninamaria oförsagd finland
15400	11745	zsin judit
15401	11746	varju tóth balázs
15402	11747	böcskei balázs
15403	11748	marcin michalak
15404	11749	amritaeti csoport
15405	11750	hans van vliet
15406	11751	grászli bernadett
15407	11752	sápadtarcúak
15408	11753	az anyagot válogatta el kazovszkij kossuthdíjas festőművész
15409	11754	fülöp józsef kurátor
15410	11755	kiss botond
15411	11756	wolf vostell d
15412	11757	kate burden
15413	11758	katona ildikó  az mkb private banking vezetője
15414	11759	dr ivan janèár
15415	11760	bogdán mária médiakutató
15416	11761	görgey gábor
15417	11762	szeift béla
15418	11763	kőrösi boglárka
15419	11764	barbara salvucci róma
15420	11765	zene: ujj zsuzsi
15421	11766	alexandre trauner 19061993
15422	11767	szabó menyhért
15423	11768	zöld fiatalok egyesület tagjai
15424	11769	magyari zsolt
15425	11770	ingrid schütz
15426	11771	stukker
15427	11772	marina gr¾iniæ
15428	11773	luna jovanovic
15429	11774	58
15430	11775	nagy zsuka költő
15431	11776	csányi viktor
15432	11777	f c gundlach
15433	11778	dirtydan
15434	11779	recycling mission hungary
15435	11780	plečnik
15436	11781	pika nagy árpád
15437	11782	natalia hennig
15438	11783	berthold bock
15439	11784	berényi gyula
15440	11785	bali jános
15441	11786	timár katalin kommunikációkutató ludwig múzeum
15442	11787	lumen fotóművészeti alapítvány
15443	11788	edgar bąk
15444	11789	johannes rantasalo
15445	11790	vegi péter
15446	11791	lach sándor
15447	11792	kitzinger gábor
15448	11793	varga domonkos
15449	11794	nicole bohnet
15450	11795	bigcat
15451	11796	gajdó kristóf
15452	11797	19h kiállításmegnyitó: 121
15453	11798	hal ashby: isten hozta
15454	11799	demeter zoltán
15455	11800	schuth jános a vudak elnöke
15456	11801	viktorija ivanovska mk
15457	11802	rácz zoltán
15458	11803	paul sakoilsky performansza
15459	11804	garda
15460	11805	kardos bálint
15461	11806	szécsényinagy lóránd – szekeres ágnes
15462	11807	b nagy anikó
15463	11808	nagy károly zsolt
15464	11809	egervári júlia
15465	11810	trine sondergaard
15466	11811	vizy sára
15467	11812	horváth szabolcs mike horvath
15468	11813	mikulán dávid
15469	11814	kecskés kriszta üvegművész
15470	11815	beatriz herraez
15471	11816	m agus burhan
15472	11817	vass tibor költő
15473	11818	köves slomó vezető rabbi
15474	11819	kritikus eötvös loránd tudományegyetem
15475	11820	carles congost
15476	11821	zenko aftanaziv
15477	11822	pauli anna
15478	11823	szunyogh lászló
15479	11824	bartha c ernő
15480	11825	tárnok marica  tárlatvezető
15481	11826	fekete fruzsina
15482	11827	szakcsi lakatos béla
15483	11828	szilvásy nándor 19272011
15484	11829	missionart galéria
15485	11830	vylyan pincészet
15486	11831	istvan kantor monty cantsin amen
15487	11832	ingrid ortgies
15488	11833	daniela kostova
15489	11834	ewa solarz
15490	11835	strabag építő zrt igazgatósági tag
15491	11836	band
15492	11837	claude pasquet
15493	11838	erdész barna
15494	11839	ksenija cockova mk
15495	11840	pásztor gábor
